iter	Passed	Remaining
3216	465393	257941
3217	465499	257775
3218	465599	257605
3219	465751	257465
3220	465871	257307
3221	465970	257137
3222	466069	256967
3223	466199	256814
3224	466301	256646
3225	466406	256479
3226	466516	256316
3227	466634	256157
3228	466794	256021
3229	466933	255873
3230	467035	255705
3231	467161	255551
3232	467289	255397
3233	467409	255239
3234	467548	255092
3235	467964	255095
3236	468084	254937
3237	468194	254774
3238	468326	254622
3239	468425	254453
3240	468898	254487
3241	469215	254435
3242	469487	254360
3243	469816	254315
3244	470071	254229
3245	470291	254125
3246	470486	254007
3247	470631	253862
3248	470828	253745
3249	470959	253593
3250	471100	253446
3251	471265	253312
3252	471365	253143
3253	471484	252984
3254	471591	252819
3255	471708	252659
3256	472045	252617
3257	472452	252612
3258	472656	252499
3259	472953	252435
3260	473106	252294
3261	473254	252151
3262	473458	252037
3263	473613	251897
3264	473724	251733
3265	473970	251642
3266	474135	251507
3267	474507	251482
3268	474643	251332
3269	474879	251235
3270	474989	251071
3271	475085	250900
3272	475167	250722
3273	475351	250597
3274	475485	250446
3275	475607	250289
3276	475719	250126
3277	475939	250020
3278	476094	249880
3279	476298	249766
3280	476501	249651
3281	476615	249489
3282	476718	249322
3283	476855	249173
3284	477039	249048
3285	477160	248890
3286	477262	248722
3287	477386	248566
3288	477487	248397
3289	477595	248233
3290	477685	248059
3291	477811	247904
3292	477948	247755
3293	478159	247644
3294	478432	247565
3295	478530	247395
3296	478616	247219
3297	478717	247051
3298	478821	246885
3299	478935	246724
3300	479041	246559
3301	479126	246383
3302	479223	246213
3303	479316	246041
3304	479405	245867
3305	479513	245703
3306	479704	245582
3307	480027	245527
3308	480387	245492
3309	480572	245368
3310	480670	245198
3311	480747	245018
3312	480839	244846
3313	480967	244692
3314	481050	244515
3315	481162	244353
3316	481305	244207
3317	481415	244044
3318	481534	243886
3319	481641	243722
3320	481747	243557
3321	481928	243430
3322	482066	243281
3323	482195	243128
3324	482283	242954
3325	482418	242804
3326	482521	242638
3327	482615	242467
3328	482716	242300
3329	482832	242141
3330	483045	242030
3331	483155	241867
3332	483239	241692
3333	483335	241522
3334	483432	241353
3335	483543	241191
3336	483618	241012
3337	483731	240851
3338	483827	240681
3339	483949	240525
3340	484046	240357
3341	484126	240179
3342	484209	240004
3343	484289	239827
3344	484383	239657
3345	484479	239488
3346	484565	239314
3347	484645	239138
3348	484727	238962
3349	484812	238788
3350	484906	238618
3351	485009	238453
3352	485107	238285
3353	485196	238113
3354	485307	237952
3355	485403	237784
3356	485498	237615
3357	485587	237443
3358	485676	237271
3359	485759	237097
3360	485873	236937
3361	485988	236778
3362	486076	236606
3363	486160	236432
3364	486267	236269
3365	486348	236094
3366	486423	235916
3367	486520	235748
3368	486612	235578
3369	486720	235416
3370	486800	235241
3371	486891	235070
3372	487034	234926
3373	487174	234779
3374	487264	234608
3375	487373	234447
3376	487471	234280
3377	487552	234105
3378	487636	233932
3379	487753	233775
3380	487845	233605
3381	488015	233474
3382	488225	233361
3383	488341	233203
3384	488456	233044
3385	488549	232876
3386	488671	232721
3387	488757	232549
3388	488850	232380
3389	488949	232214
3390	489071	232060
3391	489187	231902
3392	489320	231753
3393	489419	231587
3394	489543	231433
3395	489666	231279
3396	489767	231114
3397	489905	230967
3398	490049	230823
3399	490138	230653
3400	490232	230485
3401	490312	230311
3402	490414	230147
3403	490544	229996
3404	490647	229833
3405	490749	229669
3406	490878	229518
3407	491025	229375
3408	491176	229234
3409	491269	229066
3410	491370	228902
3411	491467	228736
3412	491567	228572
3413	491654	228401
3414	491751	228236
3415	491850	228071
3416	491943	227903
3417	492085	227758
3418	492192	227597
3419	492289	227432
3420	492381	227264
3421	492501	227109
3422	492588	226939
3423	492682	226772
3424	492755	226595
3425	492839	226424
3426	492928	226255
3427	493048	226100
3428	493124	225925
3429	493215	225757
3430	493301	225587
3431	493409	225427
3432	493490	225254
3433	493597	225094
3434	493697	224930
3435	493789	224763
3436	493886	224598
3437	493997	224439
3438	494136	224294
3439	494221	224123
3440	494320	223959
3441	494426	223799
3442	494533	223638
3443	494704	223507
3444	494838	223359
3445	495198	223313
3446	495411	223200
3447	495546	223053
3448	495672	222901
3449	495757	222731
3450	495843	222562
3451	495928	222392
3452	496000	222216
3453	496117	222060
3454	496205	221891
3455	496288	221721
3456	496382	221555
3457	496490	221396
3458	496562	221220
3459	496653	221054
3460	496732	220881
3461	496881	220740
3462	497080	220621
3463	497321	220521
3464	497701	220482
3465	497810	220323
3466	497935	220171
3467	498163	220065
3468	498281	219910
3469	498379	219746
3470	498471	219580
3471	498625	219441
3472	498719	219275
3473	498809	219108
3474	498913	218947
3475	499097	218821
3476	499242	218678
3477	499362	218524
3478	499480	218370
3479	499556	218197
3480	499651	218032
3481	499727	217859
3482	499808	217688
3483	499905	217524
3484	500050	217382
3485	500313	217290
3486	500484	217159
3487	500737	217062
3488	500953	216950
3489	501202	216852
3490	501381	216724
3491	501498	216569
3492	501612	216412
3493	501719	216253
3494	501816	216089
3495	501978	215954
3496	502157	215825
3497	502241	215656
3498	502360	215502
3499	502452	215336
3500	502625	215205
3501	502713	215038
3502	502794	214868
3503	502899	214708
3504	503004	214548
3505	503176	214416
3506	503282	214257
3507	503380	214094
3508	503461	213924
3509	503555	213760
3510	503686	213611
3511	503794	213452
3512	503878	213284
3513	503984	213124
3514	504216	213019
3515	504340	212867
3516	504428	212700
3517	504550	212547
3518	504633	212379
3519	504732	212217
3520	504829	212054
3521	504936	211895
3522	505016	211725
3523	505151	211578
3524	505245	211414
3525	505322	211243
3526	505410	211077
3527	505481	210904
3528	505584	210743
3529	505672	210577
3530	505775	210417
3531	505858	210249
3532	505949	210084
3533	506041	209919
3534	506294	209822
3535	506400	209663
3536	506473	209491
3537	506578	209332
3538	506682	209172
3539	506841	209036
3540	506973	208888
3541	507063	208723
3542	507151	208557
3543	507333	208430
3544	507442	208273
3545	507526	208106
3546	507635	207948
3547	507804	207816
3548	508002	207695
3549	508125	207544
3550	508336	207428
3551	508500	207293
3552	508648	207152
3553	508758	206996
3554	508876	206842
3555	508973	206681
3556	509057	206513
3557	509147	206349
3558	509268	206197
3559	509367	206036
3560	509460	205873
3561	509547	205707
3562	509638	205543
3563	509745	205385
3564	509823	205216
3565	509897	205045
3566	509972	204875
3567	510068	204713
3568	510148	204545
3569	510262	204390
3570	510343	204223
3571	510464	204071
3572	510697	203964
3573	510897	203844
3574	511037	203700
3575	511118	203532
3576	511252	203386
3577	511350	203225
3578	511442	203062
3579	511517	202892
3580	511613	202731
3581	511701	202566
3582	511795	202404
3583	511878	202237
3584	511988	202081
3585	512076	201917
3586	512167	201754
3587	512277	201598
3588	512366	201434
3589	512456	201271
3590	512539	201105
3591	512629	200941
3592	512733	200783
3593	512811	200615
3594	512912	200456
3595	512998	200291
3596	513116	200139
3597	513226	199984
3598	513326	199825
3599	513409	199659
3600	513505	199498
3601	513719	199383
3602	513840	199232
3603	513967	199084
3604	514421	199061
3605	514626	198943
3606	514827	198823
3607	514961	198676
3608	515078	198524
3609	515191	198370
3610	515322	198222
3611	515632	198144
3612	515835	198024
3613	516021	197898
3614	516135	197745
3615	516330	197622
3616	516461	197474
3617	516612	197335
3618	516762	197195
3619	516888	197045
3620	516971	196880
3621	517088	196727
3622	517170	196561
3623	517284	196408
3624	517509	196296
3625	517647	196152
3626	517953	196071
3627	518208	195970
3628	518453	195866
3629	518603	195726
3630	518943	195657
3631	519066	195507
3632	519163	195347
3633	519279	195194
3634	519397	195041
3635	519480	194876
3636	519569	194713
3637	519646	194546
3638	519725	194379
3639	519812	194215
3640	519904	194053
3641	519996	193892
3642	520098	193734
3643	520187	193571
3644	520386	193449
3645	520513	193300
3646	520670	193163
3647	520774	193006
3648	520886	192852
3649	520983	192692
3650	521114	192545
3651	521361	192441
3652	521530	192308
3653	521632	192150
3654	521745	191996
3655	521850	191840
3656	521955	191683
3657	522052	191524
3658	522174	191373
3659	522264	191211
3660	522419	191073
3661	522522	190916
3662	522622	190757
3663	522719	190598
3664	522814	190438
3665	522961	190297
3666	523053	190136
3667	523154	189978
3668	523281	189830
3669	523402	189679
3670	523518	189527
3671	523612	189367
3672	523737	189218
3673	523821	189054
3674	523932	188900
3675	524060	188753
3676	524153	188592
3677	524252	188434
3678	524398	188293
3679	524490	188132
3680	524567	187966
3681	524657	187805
3682	524779	187655
3683	524917	187511
3684	525030	187358
3685	525140	187204
3686	525292	187065
3687	525440	186924
3688	525530	186763
3689	525621	186602
3690	525714	186442
3691	525828	186290
3692	525917	186128
3693	526008	185968
3694	526107	185810
3695	526197	185649
3696	526288	185489
3697	526407	185338
3698	526502	185179
3699	526591	185018
3700	526697	184863
3701	526793	184705
3702	526891	184547
3703	527001	184393
3704	527094	184233
3705	527181	184072
3706	527261	183908
3707	527351	183748
3708	527462	183595
3709	527542	183431
3710	527625	183268
3711	527729	183113
3712	527843	182961
3713	527968	182813
3714	528060	182653
3715	528135	182488
3716	528241	182333
3717	528331	182173
3718	528458	182026
3719	528553	181867
3720	528641	181707
3721	528743	181551
3722	528822	181387
3723	528924	181231
3724	529026	181076
3725	529136	180923
3726	529255	180773
3727	529376	180624
3728	529488	180471
3729	529572	180310
3730	529667	180152
3731	529761	179993
3732	529862	179838
3733	529969	179684
3734	530064	179526
3735	530161	179369
3736	530237	179205
3737	530324	179044
3738	530472	178904
3739	530573	178749
3740	530675	178593
3741	530779	178439
3742	530877	178282
3743	530973	178125
3744	531059	177965
3745	531155	177808
3746	531270	177657
3747	531379	177504
3748	531512	177359
3749	531606	177202
3750	531681	177038
3751	531770	176879
3752	531873	176724
3753	531984	176572
3754	532078	176414
3755	532173	176257
3756	532251	176094
3757	532343	175936
3758	532493	175797
3759	532575	175636
3760	532661	175476
3761	532758	175320
3762	532840	175159
3763	532922	174998
3764	533020	174842
3765	533117	174685
3766	533205	174526
3767	533319	174376
3768	533445	174229
3769	533540	174072
3770	533637	173916
3771	533720	173756
3772	533810	173598
3773	533910	173443
3774	534026	173293
3775	534144	173144
3776	534303	173008
3777	534568	172907
3778	534754	172779
3779	534900	172639
3780	535109	172520
3781	535236	172374
3782	535334	172218
3783	535470	172075
3784	535547	171912
3785	535649	171758
3786	535745	171602
3787	535911	171468
3788	535995	171309
3789	536082	171150
3790	536184	170996
3791	536272	170837
3792	536348	170675
3793	536521	170544
3794	536623	170390
3795	536716	170233
3796	536808	170076
3797	536889	169916
3798	536992	169762
3799	537082	169605
3800	537182	169450
3801	537267	169291
3802	537352	169132
3803	537480	168987
3804	537569	168829
3805	537666	168674
3806	537767	168520
3807	537865	168365
3808	537962	168210
3809	538057	168054
3810	538163	167902
3811	538264	167748
3812	538341	167587
3813	538450	167436
3814	538579	167291
3815	538662	167132
3816	538767	166979
3817	538853	166821
3818	538953	166667
3819	539069	166518
3820	539161	166362
3821	539237	166201
3822	539375	166059
3823	539672	165966
3824	539864	165840
3825	540012	165701
3826	540199	165574
3827	540375	165444
3828	540510	165301
3829	540614	165148
3830	540704	164991
3831	540810	164839
3832	540897	164682
3833	540994	164527
3834	541092	164373
3835	541506	164315
3836	541702	164190
3837	541805	164038
3838	541909	163885
3839	541990	163726
3840	542080	163569
3841	542169	163412
3842	542274	163261
3843	542495	163143
3844	542665	163011
3845	543035	162938
3846	543349	162849
3847	543677	162764
3848	544135	162717
3849	544513	162647
3850	544994	162606
3851	545352	162529
3852	546083	162563
3853	546552	162519
3854	547005	162469
3855	547321	162379
3856	547657	162295
3857	547962	162201
3858	548209	162090
3859	548734	162061
3860	549193	162012
3861	549713	161981
3862	549963	161871
3863	550384	161810
3864	550704	161720
3865	550921	161599
3866	551062	161456
3867	551156	161300
3868	551400	161187
3869	551590	161058
3870	551682	160901
3871	551799	160751
3872	552124	160662
3873	552228	160508
3874	552311	160348
3875	552387	160186
3876	552482	160030
3877	552676	159902
3878	552794	159753
3879	552902	159600
3880	553002	159446
3881	553138	159301
3882	553249	159150
3883	553367	159000
3884	553512	158858
3885	553639	158711
3886	553721	158552
3887	553833	158401
3888	553944	158249
3889	554024	158089
3890	554117	157932
3891	554209	157775
3892	554311	157622
3893	554385	157460
3894	554457	157298
3895	554558	157143
3896	554667	156992
3897	554778	156841
3898	554889	156689
3899	554968	156529
3900	555050	156370
3901	555150	156216
3902	555254	156063
3903	555347	155906
3904	555449	155753
3905	555535	155595
3906	555671	155451
3907	555805	155306
3908	555905	155153
3909	556016	155002
3910	556139	154854
3911	556253	154704
3912	556360	154552
3913	556469	154401
3914	556618	154260
3915	556719	154107
3916	556824	153954
3917	556925	153801
3918	557009	153643
3919	557109	153489
3920	557208	153335
3921	557297	153178
3922	557398	153025
3923	557479	152866
3924	557565	152709
3925	557832	152601
3926	558016	152470
3927	558163	152329
3928	558282	152181
3929	558402	152033
3930	558510	151881
3931	558654	151740
3932	558759	151588
3933	558861	151435
3934	558984	151288
3935	559123	151145
3936	559267	151003
3937	559393	150857
3938	559505	150707
3939	559692	150577
3940	559796	150424
3941	559896	150271
3942	560003	150120
3943	560130	149974
3944	560273	149832
3945	560464	149703
3946	560666	149577
3947	560762	149423
3948	560855	149267
3949	560947	149112
3950	561071	148965
3951	561197	148819
3952	561351	148680
3953	561466	148531
3954	561553	148375
3955	561682	148229
3956	561792	148079
3957	561885	147924
3958	561998	147774
3959	562103	147623
3960	562218	147474
3961	562317	147320
3962	562437	147173
3963	562586	147033
3964	562744	146895
3965	562898	146756
3966	563002	146604
3967	563096	146450
3968	563205	146300
3969	563291	146143
3970	563402	145993
3971	563473	145833
3972	563581	145682
3973	563702	145535
3974	563840	145392
3975	563939	145239
3976	564020	145082
3977	564116	144928
3978	564193	144770
3979	564284	144615
3980	564407	144469
3981	564517	144319
3982	564651	144175
3983	564757	144024
3984	564872	143876
3985	564961	143720
3986	565038	143562
3987	565129	143408
3988	565249	143260
3989	565390	143118
3990	565515	142972
3991	565608	142818
3992	565799	142689
3993	565920	142542
3994	566035	142394
3995	566152	142246
3996	566233	142089
3997	566330	141936
3998	566415	141780
3999	566501	141625
4000	566601	141473
4001	566734	141329
4002	566821	141174
4003	566922	141022
4004	567012	140868
4005	567109	140715
4006	567219	140566
4007	567329	140416
4008	567466	140274
4009	567564	140121
4010	567707	139980
4011	567831	139834
4012	567936	139684
4013	568033	139531
4014	568123	139377
4015	568222	139225
4016	568316	139072
4017	568626	138972
4018	568913	138866
4019	569029	138718
4020	569126	138566
4021	569240	138418
4022	569330	138263
4023	569428	138111
4024	569526	137959
4025	569618	137806
4026	569751	137662
4027	569829	137506
4028	569912	137350
4029	569984	137192
4030	570063	137035
4031	570161	136884
4032	570261	136732
4033	570361	136581
4034	570583	136459
4035	570886	136356
4036	571199	136255
4037	571302	136105
4038	571432	135960
4039	571530	135809
4040	571647	135662
4041	571898	135546
4042	572048	135406
4043	572149	135256
4044	572281	135112
4045	572403	134966
4046	572541	134823
4047	572631	134670
4048	572766	134527
4049	572865	134375
4050	572996	134231
4051	573090	134079
4052	573189	133928
4053	573283	133775
4054	573380	133623
4055	573476	133471
4056	573563	133317
4057	573649	133163
4058	573804	133025
4059	573894	132872
4060	573981	132718
4061	574087	132568
4062	574173	132414
4063	574265	132261
4064	574349	132107
4065	574458	131958
4066	574568	131810
4067	574652	131655
4068	574799	131516
4069	574914	131368
4070	574996	131213
4071	575073	131058
4072	575164	130905
4073	575294	130761
4074	575411	130614
4075	575518	130465
4076	575618	130315
4077	575752	130172
4078	575837	130018
4079	575932	129867
4080	576011	129712
4081	576091	129557
4082	576173	129402
4083	576263	129250
4084	576348	129096
4085	576438	128943
4086	576527	128791
4087	576630	128641
4088	576719	128489
4089	576831	128341
4090	576934	128191
4091	577061	128047
4092	577221	127911
4093	577375	127772
4094	577531	127635
4095	577656	127490
4096	577800	127350
4097	577885	127196
4098	577966	127042
4099	578071	126893
4100	578189	126747
4101	578306	126601
4102	578428	126456
4103	578514	126303
4104	578624	126155
4105	578726	126006
4106	578821	125855
4107	578899	125700
4108	578977	125546
4109	579077	125396
4110	579166	125244
4111	579264	125094
4112	579404	124953
4113	579575	124818
4114	579692	124672
4115	579845	124534
4116	579936	124382
4117	580022	124230
4118	580138	124084
4119	580222	123931
4120	580313	123779
4121	580416	123630
4122	580546	123487
4123	580681	123345
4124	580862	123213
4125	581004	123072
4126	581115	122925
4127	581210	122775
4128	581334	122630
4129	581431	122480
4130	581581	122341
4131	581693	122195
4132	581848	122057
4133	581940	121906
4134	582064	121761
4135	582200	121620
4136	582313	121473
4137	582413	121324
4138	582509	121174
4139	582596	121022
4140	582680	120870
4141	582806	120726
4142	582896	120574
4143	582993	120425
4144	583093	120276
4145	583191	120126
4146	583265	119972
4147	583356	119821
4148	583456	119672
4149	583548	119521
4150	583634	119370
4151	583762	119226
4152	583847	119075
4153	583953	118927
4154	584055	118778
4155	584134	118625
4156	584210	118472
4157	584309	118323
4158	584406	118174
4159	584499	118023
4160	584594	117874
4161	584688	117724
4162	584852	117588
4163	584940	117437
4164	585047	117290
4165	585127	117137
4166	585227	116989
4167	585327	116840
4168	585422	116691
4169	585528	116544
4170	585628	116395
4171	585742	116249
4172	585867	116106
4173	585963	115957
4174	586067	115809
4175	586174	115662
4176	586270	115513
4177	586357	115362
4178	586455	115214
4179	586548	115064
4180	586652	114917
4181	586734	114765
4182	586861	114622
4183	586940	114470
4184	587023	114318
4185	587105	114167
4186	587200	114018
4187	587308	113871
4188	587415	113725
4189	587491	113572
4190	587573	113420
4191	587658	113270
4192	587741	113118
4193	587882	112978
4194	587982	112831
4195	588091	112684
4196	588181	112535
4197	588267	112384
4198	588364	112236
4199	588472	112089
4200	588556	111939
4201	588635	111787
4202	588734	111639
4203	588893	111503
4204	588973	111351
4205	589048	111199
4206	589136	111049
4207	589287	110911
4208	589399	110766
4209	589494	110617
4210	589609	110472
4211	589688	110321
4212	589806	110177
4213	589939	110036
4214	590044	109889
4215	590129	109739
4216	590225	109591
4217	590325	109443
4218	590434	109298
4219	590529	109150
4220	590616	109000
4221	590705	108850
4222	590778	108698
4223	590931	108561
4224	591021	108412
4225	591096	108260
4226	591198	108113
4227	591318	107970
4228	591432	107825
4229	591517	107675
4230	591616	107528
4231	591714	107381
4232	591790	107229
4233	591927	107089
4234	592010	106939
4235	592101	106790
4236	592179	106639
4237	592265	106490
4238	592384	106346
4239	592572	106215
4240	592744	106081
4241	592974	105958
4242	593583	105902
4243	593781	105772
4244	594178	105678
4245	594487	105568
4246	594737	105448
4247	595059	105340
4248	595345	105225
4249	595745	105131
4250	596079	105025
4251	596338	104906
4252	596461	104762
4253	596724	104644
4254	597194	104561
4255	597539	104457
4256	597873	104350
4257	598247	104250
4258	598531	104135
4259	598960	104044
4260	599313	103940
4261	599652	103834
4262	600000	103729
4263	600309	103618
4264	600474	103481
4265	600606	103339
4266	600693	103189
4267	601039	103083
4268	601350	102971
4269	601559	102842
4270	601702	102702
4271	601965	102582
4272	602194	102456
4273	602385	102323
4274	602509	102179
4275	602724	102051
4276	603105	101951
4277	603340	101826
4278	603581	101701
4279	603709	101558
4280	603883	101423
4281	604041	101284
4282	604226	101151
4283	604572	101044
4284	604898	100934
4285	605129	100807
4286	605401	100688
4287	605648	100564
4288	605864	100435
4289	606245	100334
4290	606417	100198
4291	606748	100088
4292	607172	99993
4293	607559	99892
4294	607726	99754
4295	607879	99615
4296	607999	99470
4297	608270	99349
4298	608493	99221
4299	608693	99089
4300	608936	98964
4301	609398	98874
4302	609843	98782
4303	610241	98682
4304	610530	98564
4305	610766	98437
4306	610932	98299
4307	611117	98164
4308	611366	98039
4309	611449	97888
4310	611548	97739
4311	611652	97592
4312	611764	97445
4313	611879	97299
4314	611979	97150
4315	612126	97009
4316	612254	96865
4317	612362	96718
4318	612468	96571
4319	612557	96421
4320	612666	96274
4321	612757	96124
4322	612841	95973
4323	612939	95824
4324	613083	95683
4325	613184	95535
4326	613286	95387
4327	613410	95243
4328	613515	95095
4329	613615	94947
4330	613710	94798
4331	613801	94649
4332	613879	94497
4333	614000	94352
4334	614109	94206
4335	614200	94056
4336	614357	93917
4337	614467	93770
4338	614816	93660
4339	614975	93521
4340	615125	93381
4341	615332	93249
4342	615486	93109
4343	615667	92973
4344	615803	92831
4345	615958	92691
4346	616061	92543
4347	616390	92430
4348	616688	92311
4349	617039	92201
4350	617303	92077
4351	617437	91934
4352	617592	91794
4353	617800	91662
4354	617888	91512
4355	617998	91366
4356	618204	91233
4357	618511	91116
4358	618641	90972
4359	618807	90834
4360	618911	90686
4361	619227	90570
4362	619435	90437
4363	619534	90289
4364	620043	90201
4365	620383	90087
4366	620584	89954
4367	620781	89820
4368	620917	89676
4369	621160	89549
4370	621747	89471
4371	622274	89384
4372	622865	89306
4373	623262	89200
4374	623641	89091
4375	623936	88970
4376	624140	88837
4377	624467	88720
4378	624955	88626
4379	625287	88511
4380	625677	88403
4381	625979	88282
4382	626257	88158
4383	626620	88047
4384	626965	87932
4385	627286	87814
4386	627534	87686
4387	627818	87562
4388	628176	87449
4389	628396	87317
4390	628786	87208
4391	628920	87063
4392	629081	86923
4393	629193	86775
4394	629382	86638
4395	629583	86503
4396	629726	86360
4397	629871	86217
4398	629954	86065
4399	630093	85921
4400	630200	85773
4401	630318	85627
4402	630398	85475
4403	630688	85352
4404	631011	85233
4405	631220	85098
4406	631374	84956
4407	631471	84807
4408	631719	84678
4409	631841	84532
4410	631944	84383
4411	632239	84260
4412	632433	84123
4413	632696	83996
4414	633075	83884
4415	633292	83750
4416	633705	83642
4417	633928	83509
4418	634099	83369
4419	634267	83229
4420	634515	83099
4421	634849	82981
4422	635047	82844
4423	635187	82700
4424	635342	82558
4425	635489	82415
4426	635636	82272
4427	635940	82149
4428	636161	82015
4429	636524	81900
4430	636842	81779
4431	637070	81646
4432	637273	81510
4433	637435	81368
4434	637588	81226
4435	637790	81089
4436	637960	80949
4437	638124	80808
4438	638264	80663
4439	638362	80514
4440	638451	80363
4441	638543	80213
4442	638687	80069
4443	638774	79918
4444	638873	79769
4445	638969	79619
4446	639056	79468
4447	639136	79317
4448	639211	79165
4449	639323	79017
4450	639398	78865
4451	639483	78714
4452	639577	78564
4453	639692	78417
4454	639783	78267
4455	639862	78116
4456	639939	77964
4457	640030	77814
4458	640106	77662
4459	640179	77510
4460	640258	77359
4461	640358	77210
4462	640453	77061
4463	640565	76913
4464	640673	76766
4465	640762	76616
4466	640857	76466
4467	640946	76316
4468	641035	76166
4469	641121	76016
4470	641207	75866
4471	641292	75716
4472	641381	75566
4473	641485	75418
4474	641589	75270
4475	641727	75126
4476	641821	74977
4477	641915	74827
4478	641994	74677
4479	642087	74527
4480	642177	74378
4481	642270	74229
4482	642383	74082
4483	642486	73934
4484	642578	73785
4485	642660	73635
4486	642800	73491
4487	642932	73346
4488	643094	73205
4489	643215	73060
4490	643436	72925
4491	643861	72814
4492	644149	72687
4493	644453	72561
4494	644761	72437
4495	645048	72309
4496	645200	72167
4497	645419	72032
4498	645576	71890
4499	645779	71753
4500	645909	71608
4501	645995	71458
4502	646162	71317
4503	646295	71172
4504	646396	71024
4505	646512	70878
4506	646854	70756
4507	647049	70618
4508	647149	70470
4509	647492	70348
4510	647670	70208
4511	647872	70071
4512	647994	69925
4513	648122	69780
4514	648284	69638
4515	648546	69507
4516	648956	69392
4517	649105	69249
4518	649263	69107
4519	649402	68963
4520	649514	68816
4521	649621	68668
4522	649699	68517
4523	649830	68372
4524	649940	68225
4525	650054	68079
4526	650280	67944
4527	650380	67795
4528	650477	67647
4529	650604	67502
4530	650723	67355
4531	650868	67212
4532	650956	67062
4533	651032	66912
4534	651105	66761
4535	651203	66613
4536	651371	66472
4537	651624	66339
4538	651778	66197
4539	651910	66052
4540	651986	65902
4541	652068	65752
4542	652154	65603
4543	652328	65462
4544	652410	65312
4545	652525	65166
4546	652622	65018
4547	652720	64870
4548	652814	64721
4549	652923	64574
4550	653066	64431
4551	653179	64284
4552	653315	64140
4553	653406	63991
4554	653497	63843
4555	653597	63695
4556	653698	63548
4557	653795	63400
4558	653962	63258
4559	654057	63110
4560	654132	62960
4561	654219	62811
4562	654309	62663
4563	654395	62514
4564	654497	62367
4565	654597	62219
4566	654683	62070
4567	654786	61923
4568	654913	61778
4569	655014	61631
4570	655116	61484
4571	655209	61336
4572	655318	61189
4573	655431	61043
4574	655531	60896
4575	655612	60747
4576	655719	60600
4577	655831	60454
4578	655941	60308
4579	656038	60160
4580	656144	60014
4581	656264	59868
4582	656424	59727
4583	656639	59590
4584	656793	59448
4585	656975	59308
4586	657158	59168
4587	657247	59020
4588	657349	58873
4589	657479	58729
4590	657620	58585
4591	657756	58441
4592	658096	58315
4593	658218	58170
4594	658335	58025
4595	658428	57877
4596	658509	57728
4597	658610	57581
4598	658698	57433
4599	658801	57287
4600	658956	57144
4601	659121	57003
4602	659273	56861
4603	659473	56722
4604	659758	56591
4605	660033	56459
4606	660372	56333
4607	660779	56212
4608	661181	56090
4609	661447	55957
4610	661609	55815
4611	661811	55677
4612	661898	55528
4613	662103	55390
4614	662196	55242
4615	662350	55100
4616	662703	54974
4617	663079	54849
4618	663368	54718
4619	663552	54577
4620	663697	54434
4621	663806	54287
4622	664152	54160
4623	664410	54026
4624	664666	53891
4625	664878	53753
4626	665037	53611
4627	665170	53466
4628	665377	53327
4629	665487	53181
4630	665606	53035
4631	665827	52898
4632	666054	52761
4633	666292	52624
4634	666489	52485
4635	666717	52347
4636	666876	52205
4637	667030	52062
4638	667195	51920
4639	667277	51771
4640	667438	51629
4641	667559	51483
4642	667786	51346
4643	667935	51202
4644	668236	51070
4645	668563	50940
4646	668936	50814
4647	669475	50700
4648	670063	50589
4649	670358	50457
4650	670505	50313
4651	670738	50175
4652	671059	50044
4653	671332	49909
4654	671571	49772
4655	671729	49629
4656	671915	49488
4657	672164	49351
4658	672462	49218
4659	672698	49080
4660	672898	48940
4661	673132	48802
4662	673297	48659
4663	673568	48524
4664	673706	48379
4665	673812	48232
4666	673955	48088
4667	674167	47948
4668	674298	47803
4669	674539	47665
4670	674786	47528
4671	674916	47382
4672	675046	47237
4673	675391	47106
4674	675574	46965
4675	675703	46819
4676	675916	46679
4677	676228	46546
4678	676375	46402
4679	676511	46257
4680	676633	46111
4681	676840	45970
4682	676939	45823
4683	677045	45675
4684	677318	45540
4685	677506	45398
4686	677772	45261
4687	678028	45124
4688	678403	44995
4689	678817	44868
4690	679359	44749
4691	679537	44607
4692	679722	44465
4693	679938	44324
4694	680171	44185
4695	680286	44039
4696	680392	43891
4697	680494	43744
4698	680607	43597
4699	680744	43451
4700	680883	43306
4701	681045	43162
4702	681236	43020
4703	681448	42880
4704	681597	42735
4705	681715	42589
4706	681825	42442
4707	681926	42294
4708	682022	42146
4709	682205	42004
4710	682349	41859
4711	682456	41712
4712	682563	41564
4713	682663	41417
4714	682761	41269
4715	682877	41123
4716	683001	40977
4717	683109	40830
4718	683251	40685
4719	683355	40538
4720	683452	40390
4721	683550	40242
4722	683657	40095
4723	683808	39951
4724	683943	39806
4725	684056	39659
4726	684176	39513
4727	684277	39366
4728	684410	39220
4729	684503	39073
4730	684643	38928
4731	684775	38782
4732	684863	38634
4733	684952	38486
4734	685056	38340
4735	685151	38192
4736	685265	38046
4737	685401	37901
4738	685494	37753
4739	685589	37606
4740	685674	37458
4741	685774	37311
4742	685864	37163
4743	685981	37017
4744	686115	36872
4745	686264	36727
4746	686376	36581
4747	686483	36435
4748	686573	36287
4749	686704	36142
4750	686834	35996
4751	686948	35850
4752	687031	35703
4753	687168	35558
4754	687342	35415
4755	687450	35268
4756	687547	35121
4757	687619	34973
4758	687711	34826
4759	687811	34679
4760	687902	34532
4761	688013	34386
4762	688109	34239
4763	688245	34094
4764	688337	33947
4765	688414	33799
4766	688549	33654
4767	688672	33509
4768	688792	33363
4769	688943	33219
