iter	MAPE	RMSE	R2	MAE
2632	0.01898979257	0.3576257668	0.8478363073	0.2656282115
2633	0.01898861058	0.3575959497	0.8478616795	0.2656121047
2634	0.01898790363	0.357583733	0.8478720745	0.2656018007
2635	0.01898703442	0.357566957	0.8478863483	0.2655908585
2636	0.01898566569	0.3575425575	0.8479071073	0.2655708823
2637	0.01898474584	0.3575276993	0.8479197479	0.2655589789
2638	0.01898326521	0.3575010197	0.8479424443	0.2655389754
2639	0.01898246636	0.3574870143	0.847954358	0.2655284184
2640	0.01898149782	0.3574672443	0.8479711747	0.2655145972
2641	0.01898057617	0.3574488913	0.8479867851	0.26550212
2642	0.01897944085	0.3574257409	0.8480064749	0.2654871856
2643	0.01897903542	0.3574184333	0.8480126899	0.2654817075
2644	0.01897791657	0.3573902218	0.8480366821	0.2654673302
2645	0.0189773541	0.3573785392	0.8480466168	0.2654593873
2646	0.01897712366	0.3573712574	0.8480528091	0.2654561664
2647	0.01897531601	0.3573407362	0.848078762	0.2654314997
2648	0.01897478734	0.357330552	0.8480874214	0.2654238179
2649	0.01897400828	0.3573165994	0.8480992845	0.2654130006
2650	0.01897321011	0.3572990711	0.8481141873	0.265401293
2651	0.01897242965	0.3572837891	0.8481271795	0.2653907155
2652	0.01897047263	0.3572538783	0.8481526073	0.2653629186
2653	0.01896924865	0.3572302589	0.848172685	0.2653460992
2654	0.01896894392	0.3572243035	0.8481777471	0.2653414541
2655	0.01896773017	0.3571968485	0.8482010833	0.2653249075
2656	0.01896758805	0.357192304	0.8482049458	0.2653227068
2657	0.01896731599	0.357181273	0.8482143213	0.2653195058
2658	0.01896580605	0.3571547476	0.8482368647	0.2652961331
2659	0.01896418013	0.3571289961	0.8482587487	0.2652744166
2660	0.01896343831	0.3571164261	0.8482694302	0.2652639866
2661	0.01896297542	0.3571080423	0.8482765543	0.2652578878
2662	0.01896249364	0.35709662	0.8482862601	0.2652509641
2663	0.0189614192	0.3570746201	0.848304953	0.26523608
2664	0.01896096081	0.357065722	0.8483125132	0.2652295447
2665	0.01896009248	0.3570485005	0.8483271449	0.2652175391
2666	0.01895948165	0.3570288309	0.8483438555	0.2652091403
2667	0.01895840761	0.3570098404	0.8483599884	0.2651948588
2668	0.01895737015	0.3569893476	0.8483773965	0.2651802965
2669	0.0189568859	0.3569809916	0.8483844945	0.2651740658
2670	0.01895594285	0.3569574294	0.8484045083	0.2651616085
2671	0.01895246285	0.3568800107	0.8484702588	0.2651136973
2672	0.01895137959	0.3568624442	0.8484851756	0.2650975223
2673	0.01895041072	0.3568445537	0.848500367	0.2650843034
2674	0.01895004334	0.3568360402	0.8485075958	0.2650791897
2675	0.01894884372	0.35681462	0.8485257828	0.2650622965
2676	0.01894772206	0.356794101	0.8485432037	0.2650476724
2677	0.01894690436	0.3567773891	0.8485573916	0.2650360129
2678	0.01894612004	0.3567644786	0.8485683517	0.2650247751
2679	0.01894480615	0.3567405867	0.8485886333	0.265008066
2680	0.01894352324	0.3567168664	0.8486087678	0.2649918017
2681	0.01894260659	0.35670045	0.8486227018	0.2649793107
2682	0.01894158398	0.3566838066	0.8486368278	0.2649657059
2683	0.01894025655	0.3566624792	0.8486549283	0.2649477369
2684	0.01893953962	0.3566489217	0.848666434	0.264936745
2685	0.01893845179	0.356632076	0.8486807296	0.2649224255
2686	0.01893734383	0.3566063048	0.8487025983	0.264907926
2687	0.01893595805	0.3565635761	0.8487388532	0.264888133
2688	0.01893541634	0.3565517062	0.8487489239	0.2648809628
2689	0.01893376117	0.3565219127	0.8487742	0.264859727
2690	0.01893225878	0.3564858029	0.8488048317	0.2648379422
2691	0.01893174833	0.3564747946	0.8488141695	0.2648309253
2692	0.01893066324	0.3564580554	0.8488283677	0.2648160569
2693	0.01892920903	0.3564277836	0.8488540428	0.2647962138
2694	0.01892776359	0.3564015157	0.8488763202	0.2647769705
2695	0.01892701824	0.356385439	0.8488899538	0.2647665707
2696	0.018925298	0.3563571679	0.8489139272	0.2647425748
2697	0.01892460379	0.3563443089	0.8489248308	0.2647319448
2698	0.01892392198	0.3563314912	0.8489356989	0.2647216841
2699	0.01892314855	0.3563096311	0.8489542332	0.2647112146
2700	0.01892151506	0.3562753583	0.8489832895	0.2646899111
2701	0.01892048566	0.356254087	0.8490013217	0.2646745484
2702	0.01891952861	0.35623845	0.8490145769	0.2646610212
2703	0.01891830697	0.3562102411	0.8490384877	0.2646454244
2704	0.01891707478	0.3561886424	0.8490567941	0.2646291313
2705	0.01891684734	0.3561813441	0.8490629798	0.2646258148
2706	0.01891545533	0.356143034	0.8490954469	0.2646078676
2707	0.01891425776	0.3561159343	0.8491184114	0.2645915424
2708	0.01891350578	0.3561003418	0.8491316237	0.2645805438
2709	0.01891169844	0.3560656188	0.8491610443	0.2645557371
2710	0.01891005151	0.3560365581	0.8491856652	0.2645336665
2711	0.01890951273	0.356027064	0.8491937083	0.2645257568
2712	0.01890830599	0.3560041544	0.8492131158	0.264510141
2713	0.01890659601	0.3559735174	0.8492390675	0.2644872499
2714	0.01890593079	0.3559578224	0.8492523614	0.2644776231
2715	0.01890539353	0.3559450744	0.8492631588	0.2644698077
2716	0.01890457226	0.3559294251	0.8492764129	0.2644587619
2717	0.01890385018	0.3559138435	0.8492896091	0.2644484315
2718	0.01890353663	0.35590946	0.8492933214	0.2644438144
2719	0.01890235434	0.3558759497	0.8493216994	0.2644275731
2720	0.01890194099	0.3558675142	0.8493288425	0.2644218816
2721	0.01890144957	0.3558573551	0.8493374449	0.2644153938
2722	0.01890060643	0.3558381993	0.8493536648	0.264403677
2723	0.01889914321	0.3558099102	0.8493776166	0.2643845913
2724	0.01889785779	0.3557785232	0.8494041891	0.2643665634
2725	0.01889668984	0.3557550413	0.8494240675	0.2643503922
2726	0.01889590065	0.3557312327	0.8494442212	0.2643401278
2727	0.0188942518	0.3557049316	0.8494664832	0.2643177846
2728	0.01889409116	0.3557015954	0.8494693069	0.2643156178
2729	0.01889337649	0.3556874541	0.8494812756	0.2643048592
2730	0.01889134838	0.3556532947	0.8495101852	0.2642789129
2731	0.01889056213	0.355627381	0.8495321144	0.264268129
2732	0.01888909513	0.3556006183	0.8495547604	0.2642474964
2733	0.01888857081	0.3555877731	0.8495656292	0.2642406247
2734	0.01888788446	0.3555771026	0.8495746576	0.2642306383
2735	0.01888606547	0.3555486177	0.8495987574	0.2642062989
2736	0.01888516702	0.3555309784	0.8496136803	0.2641936469
2737	0.01888453303	0.3555169691	0.8496255317	0.2641856979
2738	0.0188834965	0.3554816097	0.8496554425	0.2641706565
2739	0.01888136281	0.3554425864	0.8496884491	0.2641429809
2740	0.01888059182	0.3554289724	0.8496999632	0.2641325143
2741	0.01887912925	0.3553995979	0.8497248053	0.264113215
2742	0.01887851961	0.3553852203	0.8497369637	0.2641047812
2743	0.01887797575	0.3553758436	0.8497448928	0.2640974609
2744	0.0188768367	0.35535051	0.8497663145	0.264081916
2745	0.01887635383	0.3553386997	0.8497763006	0.2640748866
2746	0.01887467786	0.3553092677	0.849801185	0.2640528114
2747	0.01887451565	0.3553044092	0.8498052926	0.2640502818
2748	0.01887244734	0.3552720623	0.8498326388	0.2640191379
2749	0.01887184882	0.3552591499	0.8498435543	0.2640100115
2750	0.01887029562	0.3552256995	0.8498718298	0.2639870774
2751	0.01886913837	0.3551979176	0.8498953117	0.2639711525
2752	0.01886795803	0.3551776056	0.8499124787	0.2639551213
2753	0.01886637352	0.3551447025	0.8499402851	0.263934411
2754	0.0188653305	0.3551311255	0.8499517583	0.2639208376
2755	0.01886397695	0.3551031842	0.8499753686	0.2639017256
2756	0.01886275409	0.3550781446	0.8499965254	0.2638858404
2757	0.01886249854	0.3550694552	0.850003867	0.2638824108
2758	0.01886150552	0.3550520956	0.8500185335	0.2638688546
2759	0.01886093928	0.3550430847	0.8500261462	0.2638610961
2760	0.0188604966	0.3550332675	0.8500344398	0.2638548859
2761	0.01885907984	0.3550058965	0.8500575619	0.2638342459
2762	0.01885770032	0.3549786061	0.8500806141	0.2638159993
2763	0.01885589347	0.3549456783	0.8501084258	0.263791088
2764	0.0188554669	0.35493786	0.850115029	0.2637852113
2765	0.01885376355	0.3549042453	0.8501434176	0.2637606074
2766	0.01885294626	0.3548893687	0.8501559805	0.2637486073
2767	0.01885122753	0.3548603774	0.8501804613	0.2637253139
2768	0.01884951127	0.3548339695	0.8502027589	0.2637025062
2769	0.01884778692	0.3547996414	0.8502317416	0.2636785516
2770	0.01884735714	0.3547893915	0.8502403949	0.2636725251
2771	0.01884667004	0.3547804024	0.8502479835	0.2636627186
2772	0.01884602573	0.3547683417	0.8502581649	0.2636533996
2773	0.01884439989	0.3547371026	0.8502845348	0.2636317473
2774	0.01884316855	0.3547108981	0.8503066529	0.2636145678
2775	0.01884101197	0.3546754068	0.8503366072	0.2635857909
2776	0.01883989648	0.3546535173	0.8503550802	0.2635713869
2777	0.01883881236	0.354629185	0.8503756134	0.2635568379
2778	0.01883815141	0.3546146714	0.8503878602	0.2635477015
2779	0.01883743392	0.3546006708	0.8503996737	0.2635382081
2780	0.0188365516	0.354585867	0.8504121644	0.2635266833
2781	0.01883474501	0.3545520901	0.8504406617	0.2635021122
2782	0.01883410584	0.3545390227	0.8504516858	0.2634933662
2783	0.01883359882	0.3545307194	0.8504586906	0.2634860951
2784	0.01883267567	0.3545142949	0.850472546	0.2634738712
2785	0.01883170957	0.3544827471	0.8504991574	0.2634603586
2786	0.01883071752	0.3544652244	0.8505139372	0.2634470931
2787	0.01882983709	0.3544459481	0.8505301952	0.2634345897
2788	0.01882928238	0.3544333924	0.8505407845	0.2634267741
2789	0.01882830529	0.3544148742	0.8505564018	0.2634133832
2790	0.01882753709	0.3543993846	0.8505694643	0.263402743
2791	0.01882671464	0.3543829285	0.8505833412	0.2633911283
2792	0.01882552254	0.354362073	0.8506009271	0.263373444
2793	0.01882460302	0.3543381059	0.8506211355	0.2633611095
2794	0.01882297761	0.3543049351	0.8506491019	0.2633396977
2795	0.0188213491	0.3542760328	0.8506734674	0.263317362
2796	0.01882083244	0.3542639028	0.8506836928	0.2633099245
2797	0.01881978083	0.3542438354	0.8507006084	0.2632949771
2798	0.01881934063	0.3542360889	0.8507071381	0.2632886579
2799	0.01881807291	0.3542068976	0.8507317424	0.2632696141
2800	0.01881743296	0.3541894407	0.8507464552	0.2632610197
2801	0.01881684704	0.3541725823	0.8507606629	0.2632530817
2802	0.01881550233	0.3541482582	0.8507811613	0.2632336729
2803	0.01881461905	0.3541337139	0.8507934175	0.2632211722
2804	0.01881423432	0.3541260925	0.8507998396	0.263216117
2805	0.01881317874	0.3540987976	0.8508228385	0.2632020596
2806	0.01881115276	0.354049053	0.850864749	0.2631750438
2807	0.01880811223	0.3539926337	0.850912276	0.2631327721
2808	0.01880767462	0.3539860062	0.8509178584	0.2631268528
2809	0.01880659285	0.3539653189	0.850935283	0.2631114408
2810	0.0188057296	0.3539461063	0.8509514644	0.2630990318
2811	0.0188037616	0.3539131444	0.850979224	0.2630708944
2812	0.01880333991	0.3539041931	0.8509867621	0.263064839
2813	0.01880230077	0.3538870733	0.8510011784	0.2630501295
2814	0.01880177168	0.3538771369	0.8510095455	0.2630435071
2815	0.01880105241	0.3538595352	0.8510243666	0.2630341998
2816	0.01880061195	0.353851438	0.8510311844	0.2630279192
2817	0.01880030757	0.3538457939	0.8510359366	0.2630240603
2818	0.01879944967	0.3538283665	0.8510506096	0.2630122064
2819	0.01879889054	0.3538161451	0.851060899	0.2630036953
2820	0.01879820656	0.3538007775	0.8510738367	0.2629946844
2821	0.01879789898	0.3537895034	0.8510833278	0.2629902569
2822	0.01879670836	0.3537698024	0.8510999124	0.2629740047
2823	0.01879572332	0.3537456751	0.8511202218	0.2629616787
2824	0.01879449324	0.3537154152	0.8511456915	0.2629458101
2825	0.01879343022	0.3536975822	0.8511607005	0.2629315976
2826	0.01879284111	0.3536839683	0.851172158	0.2629234655
2827	0.01879112651	0.353654154	0.8511972482	0.2628985346
2828	0.01879029864	0.3536383987	0.8512105063	0.2628871006
2829	0.01878934659	0.3536147139	0.8512304359	0.2628737221
2830	0.01878772798	0.3535839071	0.8512563562	0.2628514052
2831	0.01878598731	0.3535545045	0.851281093	0.2628282048
2832	0.01878480757	0.3535295109	0.8513021189	0.26281182
2833	0.0187829619	0.3534824698	0.8513416881	0.2627861689
2834	0.01878140462	0.3534567191	0.8513633464	0.2627658115
2835	0.01877963713	0.3534265253	0.8513887397	0.2627426419
2836	0.01877762706	0.3533863554	0.8514225197	0.262715561
2837	0.01877647621	0.3533654854	0.8514400683	0.2627000651
2838	0.01877557862	0.3533470308	0.851455585	0.2626868582
2839	0.0187749421	0.353332275	0.8514679912	0.2626780907
2840	0.01877465991	0.3533273183	0.8514721586	0.2626742074
2841	0.01877356439	0.3533094941	0.8514871436	0.2626579732
2842	0.01877305588	0.3532986065	0.8514962966	0.2626505398
2843	0.01877265196	0.3532915986	0.8515021879	0.2626445031
2844	0.01877076292	0.3532579609	0.8515304642	0.2626190114
2845	0.0187696119	0.3532314656	0.8515527346	0.2626027759
2846	0.0187686266	0.3532105228	0.8515703367	0.2625893013
2847	0.01876735153	0.3531826809	0.8515937358	0.2625716939
2848	0.01876713803	0.3531771556	0.8515983791	0.2625688994
2849	0.01876546022	0.3531461538	0.8516244313	0.2625456687
2850	0.01876465044	0.3531279145	0.8516397575	0.2625343054
2851	0.01876362503	0.353110422	0.8516544555	0.2625204067
2852	0.01876196359	0.3530884166	0.8516729444	0.2624962161
2853	0.0187604205	0.3530682192	0.8516899131	0.2624750286
2854	0.01875825571	0.3530297654	0.8517222172	0.2624452263
2855	0.01875735568	0.3530150125	0.8517346098	0.2624330489
2856	0.01875581806	0.3529839973	0.8517606613	0.2624126464
2857	0.018755643	0.3529817289	0.8517625666	0.2624103037
2858	0.01875243216	0.3529183022	0.8518158348	0.2623668206
2859	0.01875133255	0.3528990812	0.8518319755	0.262351311
2860	0.01875096481	0.3528886764	0.8518407125	0.2623467617
2861	0.01875068094	0.3528835671	0.8518450027	0.2623429661
2862	0.01874862339	0.3528393272	0.8518821479	0.2623164633
2863	0.01874833437	0.3528340976	0.8518865384	0.2623125874
2864	0.01874740146	0.352813224	0.8519040627	0.2623005706
2865	0.0187468562	0.3527987512	0.8519162126	0.2622928444
2866	0.01874537501	0.352771588	0.8519390147	0.2622739874
2867	0.01874484504	0.3527588596	0.8519496989	0.2622666614
2868	0.01874386294	0.3527377083	0.8519674524	0.2622537391
2869	0.01874281016	0.3527186283	0.8519834665	0.2622393977
2870	0.01873966904	0.3526623242	0.8520307182	0.2621944656
2871	0.01873852686	0.3526373852	0.8520516451	0.2621776993
2872	0.01873793733	0.3526245501	0.8520624148	0.2621689806
2873	0.01873707266	0.3525987009	0.8520841032	0.2621574399
2874	0.01873625014	0.3525773265	0.8521020358	0.2621458537
2875	0.01873469272	0.3525435971	0.8521303319	0.2621248065
2876	0.01873329408	0.3525102688	0.8521582888	0.2621052649
2877	0.01873302569	0.3525003599	0.8521666002	0.2621015762
2878	0.01873183354	0.3524761706	0.8521868888	0.2620854956
2879	0.01873093288	0.3524614661	0.8521992214	0.2620726708
2880	0.018729737	0.3524420095	0.8522155387	0.2620557971
2881	0.01872739625	0.3523956507	0.8522544142	0.2620231081
2882	0.01872605974	0.3523715752	0.8522746013	0.2620036963
2883	0.01872460249	0.3523417173	0.852299635	0.2619837739
2884	0.01872440486	0.3523369802	0.8523036065	0.261980979
2885	0.01872353677	0.3523207884	0.852317181	0.2619690829
2886	0.01872265951	0.3523050707	0.8523303576	0.2619575593
2887	0.01872018631	0.3522579597	0.8523698484	0.26192311
2888	0.01871838675	0.3522236437	0.8523986104	0.2618973816
2889	0.01871745213	0.3522121135	0.8524082739	0.2618843361
2890	0.01871595839	0.3521798768	0.8524352897	0.2618632849
2891	0.01871523672	0.3521593346	0.8524525037	0.2618534304
2892	0.01871455502	0.3521431006	0.8524661068	0.2618439941
2893	0.01871355952	0.3521284389	0.8524783919	0.2618291881
2894	0.01871326597	0.3521211269	0.8524845185	0.261824856
2895	0.01870968371	0.3520616929	0.8525343121	0.2617738008
2896	0.01870890006	0.3520493718	0.8525446336	0.2617627609
2897	0.01870808321	0.3520350933	0.8525565944	0.2617516884
2898	0.01870491744	0.3519762224	0.8526059042	0.2617086045
2899	0.01870331728	0.3519410255	0.852635381	0.2616866677
2900	0.01870199612	0.3519139176	0.8526580814	0.261668639
2901	0.0187011823	0.3518984637	0.8526710218	0.261658006
2902	0.01869700688	0.3518333226	0.8527255619	0.2616030853
2903	0.01869642264	0.35182305	0.8527341618	0.2615955598
2904	0.01869514195	0.351799724	0.8527536887	0.2615776203
2905	0.01869440666	0.3517807729	0.8527695523	0.2615673213
2906	0.01869349795	0.3517633284	0.852784154	0.2615537464
2907	0.01869215715	0.3517413753	0.8528025285	0.2615358417
2908	0.01868959944	0.351694331	0.8528419003	0.2614994623
2909	0.01868789953	0.3516582086	0.8528721279	0.2614739764
2910	0.01868498519	0.3516032359	0.8529181235	0.2614343862
2911	0.01868357766	0.3515726578	0.8529437051	0.2614145207
2912	0.01867977651	0.3514970024	0.8530069889	0.2613632311
2913	0.01867920356	0.3514849931	0.8530170331	0.2613545802
2914	0.01867842987	0.351467182	0.853031929	0.2613429319
2915	0.01867779932	0.3514552619	0.8530418978	0.2613337504
2916	0.01867568306	0.3514098726	0.8530798537	0.2613052719
2917	0.01867497882	0.3513978722	0.853089888	0.2612959351
2918	0.01867417863	0.3513795079	0.8531052428	0.2612843209
2919	0.01867314741	0.3513622409	0.8531196794	0.2612699438
2920	0.0186722238	0.3513420088	0.8531365942	0.2612571627
2921	0.01867197252	0.3513372455	0.8531405764	0.2612534122
2922	0.01867099909	0.3513186288	0.8531561396	0.2612403781
2923	0.01866967229	0.3512924401	0.8531780314	0.2612222776
2924	0.01866730467	0.3512500333	0.853213477	0.2611918062
2925	0.01866585364	0.3512250148	0.8532343866	0.2611712282
2926	0.01866526358	0.3512136907	0.8532438504	0.261162639
2927	0.01866488615	0.3512058781	0.8532503793	0.2611571552
2928	0.01866377965	0.3511799748	0.8532720256	0.2611418573
2929	0.01866320534	0.3511690015	0.8532811951	0.2611333799
2930	0.01866164346	0.351131011	0.8533129384	0.2611109697
2931	0.01866100321	0.3511171776	0.8533244961	0.2611013073
2932	0.01866051734	0.3511089933	0.8533313339	0.2610947632
2933	0.0186598128	0.3510981849	0.8533403637	0.2610849328
2934	0.01865842259	0.3510701684	0.8533637687	0.2610659922
2935	0.01865690624	0.3510392992	0.8533895546	0.2610455725
2936	0.01865645383	0.3510302332	0.8533971273	0.2610392568
2937	0.01865551435	0.3510076428	0.8534159958	0.2610258883
2938	0.01865490029	0.3509896939	0.8534309867	0.2610172503
2939	0.01865426549	0.3509741955	0.8534439303	0.2610083475
2940	0.01865206922	0.3509409294	0.8534717108	0.2609790136
2941	0.0186504174	0.3509065925	0.8535003828	0.2609554446
2942	0.01864938565	0.3508851511	0.8535182853	0.2609404708
2943	0.01864898144	0.3508790339	0.8535233927	0.2609347427
2944	0.01864842937	0.3508662619	0.8535340559	0.2609270014
2945	0.01864780989	0.3508474098	0.8535497948	0.2609186743
2946	0.0186472374	0.3508378591	0.853557768	0.2609109986
2947	0.0186458455	0.3508126346	0.853578825	0.260893291
2948	0.01864513032	0.3508001806	0.8535892209	0.2608838941
2949	0.01864382609	0.3507797524	0.8536062723	0.260867141
2950	0.01864269758	0.3507588671	0.8536237042	0.2608513095
2951	0.01864164308	0.3507386285	0.8536405954	0.2608360141
2952	0.01863916968	0.3506901719	0.8536810334	0.2608025459
2953	0.01863799524	0.3506659062	0.8537012816	0.2607860417
2954	0.01863631823	0.3506378344	0.8537247039	0.2607622734
2955	0.01863525526	0.3506206175	0.8537390683	0.2607462386
2956	0.01863383543	0.3505987866	0.8537572811	0.2607266225
2957	0.0186332506	0.3505885298	0.8537658377	0.2607186651
2958	0.01863234479	0.3505694296	0.8537817711	0.2607066655
2959	0.0186315577	0.3505520913	0.8537962339	0.2606956231
2960	0.01863064888	0.3505375446	0.8538083675	0.2606826311
2961	0.01863009592	0.3505289219	0.8538155597	0.2606750882
2962	0.01862935639	0.3505145982	0.8538275065	0.2606654923
2963	0.0186283711	0.350500113	0.8538395876	0.2606514382
2964	0.01862706378	0.3504692577	0.8538653201	0.2606343758
2965	0.01862593244	0.3504497341	0.853881601	0.2606195097
2966	0.01862516143	0.3504320631	0.8538963364	0.2606085579
2967	0.01862382649	0.3504052228	0.8539187163	0.2605906303
2968	0.0186234778	0.3503994789	0.8539235054	0.2605854962
2969	0.01862299289	0.3503886053	0.8539325714	0.2605786492
2970	0.01862186203	0.3503633104	0.8539536601	0.2605626825
2971	0.01862156337	0.3503577427	0.8539583018	0.2605585786
2972	0.01862130221	0.3503507724	0.8539641127	0.2605547618
2973	0.01862104102	0.3503423467	0.8539711367	0.260550758
2974	0.01861972329	0.3503153806	0.8539936158	0.2605328876
2975	0.01861930131	0.3503063002	0.8540011848	0.2605275472
2976	0.01861763546	0.3502750637	0.8540272208	0.2605057005
2977	0.01861736195	0.3502707566	0.8540308107	0.2605017748
2978	0.01861700426	0.3502583892	0.8540411183	0.2604972734
2979	0.0186160599	0.3502409817	0.854055626	0.2604835161
2980	0.01861588969	0.3502342859	0.8540612061	0.2604810164
2981	0.01861547392	0.3502267624	0.8540674759	0.2604754671
2982	0.0186140722	0.3502022685	0.8540878875	0.2604545324
2983	0.01861161394	0.3501624294	0.8541210836	0.2604231086
2984	0.01861099773	0.35014871	0.8541325145	0.2604150203
2985	0.01861018379	0.3501308331	0.8541474087	0.2604041663
2986	0.01860882723	0.3501023722	0.8541711194	0.2603862036
2987	0.01860775715	0.3500837342	0.8541866457	0.2603710492
2988	0.01860674489	0.3500653147	0.854201989	0.2603570377
2989	0.01860627814	0.3500552027	0.854210412	0.2603508259
2990	0.01860544197	0.3500407257	0.8542224703	0.2603396138
2991	0.01860475475	0.350027864	0.8542331829	0.2603302947
2992	0.01860320384	0.3499996355	0.8542566931	0.260309183
2993	0.01860235807	0.3499862451	0.8542678447	0.2602970406
2994	0.01860141373	0.349964676	0.8542858067	0.2602841071
2995	0.01860072326	0.3499529475	0.8542955732	0.2602741692
2996	0.01859952521	0.3499319811	0.8543130316	0.2602576955
2997	0.01859791108	0.3499031184	0.8543370634	0.260235717
2998	0.0185967466	0.3498798375	0.8543564462	0.2602195205
2999	0.01859633475	0.349873833	0.8543614451	0.2602136095
3000	0.01859383854	0.3498201715	0.8544061159	0.2601814245
3001	0.01859272437	0.3497979278	0.8544246309	0.2601659096
3002	0.01859037731	0.3497591931	0.8544568695	0.2601342148
3003	0.01858993887	0.3497527559	0.8544622268	0.2601282316
3004	0.01858901307	0.349730779	0.8544805161	0.2601154064
3005	0.01858826881	0.3497058533	0.8545012581	0.2601048116
3006	0.01858726874	0.3496838056	0.8545196038	0.2600909179
3007	0.01858598924	0.3496581944	0.8545409133	0.2600733804
3008	0.01858490804	0.3496314941	0.8545631273	0.2600589182
3009	0.01858396317	0.3496152682	0.854576626	0.2600460939
3010	0.01858221231	0.3495700143	0.8546142706	0.2600225023
3011	0.01858094502	0.3495426159	0.8546370596	0.2600057939
3012	0.01858070242	0.3495359469	0.8546426063	0.2600024001
3013	0.01857949925	0.3495045251	0.8546687392	0.2599850378
3014	0.01857878224	0.3494921166	0.8546790584	0.2599747872
3015	0.01857830328	0.3494814609	0.8546879197	0.259967812
3016	0.01857692707	0.3494610504	0.8547048923	0.2599496574
3017	0.01857612854	0.3494473143	0.8547163142	0.2599375605
3018	0.01857388346	0.3494023351	0.8547537122	0.2599070717
3019	0.01857308498	0.3493885083	0.8547652076	0.25989588
3020	0.01857251379	0.3493750946	0.8547763591	0.2598875991
3021	0.01857044678	0.3493392129	0.8548061872	0.259859527
3022	0.01856838476	0.3492935024	0.8548441815	0.2598307214
3023	0.01856664538	0.3492670749	0.8548661456	0.2598078613
3024	0.01856627351	0.3492593326	0.85487258	0.2598026907
3025	0.01856549628	0.3492463221	0.8548833923	0.2597909158
3026	0.01856385999	0.3492240902	0.854901867	0.2597677118
3027	0.01856312142	0.3492054925	0.8549173208	0.2597572417
3028	0.01856281149	0.3492009964	0.8549210567	0.2597529598
3029	0.01856271774	0.3491991786	0.8549225672	0.2597516069
3030	0.01856212979	0.3491822003	0.8549366743	0.2597432362
3031	0.01856165193	0.349172506	0.854944729	0.2597364403
3032	0.01856088362	0.3491613857	0.8549539681	0.2597247365
3033	0.01855947871	0.349135776	0.8549752446	0.2597052916
3034	0.01855853844	0.3491220013	0.8549866879	0.2596911872
3035	0.01855841933	0.3491171254	0.8549907384	0.2596895044
3036	0.01855756665	0.3490958628	0.8550084011	0.2596776517
3037	0.01855697066	0.3490813144	0.8550204858	0.2596694677
3038	0.01855632012	0.349066238	0.8550330084	0.2596605642
3039	0.01855547011	0.3490512902	0.8550454238	0.2596490934
3040	0.01855348726	0.349006334	0.8550827604	0.2596228629
3041	0.01855314347	0.3489969162	0.8550905814	0.2596179298
3042	0.01855195537	0.3489705147	0.8551125052	0.2596021507
3043	0.0185517046	0.3489649766	0.8551171039	0.2595986369
3044	0.01855036996	0.3489460739	0.8551327994	0.2595807151
3045	0.01854896811	0.3489176533	0.8551563965	0.2595602693
3046	0.01854863255	0.3489105545	0.8551622901	0.2595559115
3047	0.01854855071	0.348907462	0.8551648576	0.2595546956
3048	0.01854809816	0.3488986326	0.8551721879	0.2595483779
3049	0.01854721385	0.3488811959	0.8551866635	0.2595362057
3050	0.01854614256	0.3488600105	0.8552042501	0.2595224103
3051	0.01854506845	0.3488370687	0.8552232938	0.2595061671
3052	0.01854426523	0.3488127293	0.855243496	0.2594958852
3053	0.0185409661	0.348758112	0.8552888246	0.259448725
3054	0.01854008271	0.3487404266	0.8553035007	0.2594360159
3055	0.01853901566	0.3487184946	0.8553216998	0.2594220033
3056	0.01853818768	0.3487057962	0.8553322364	0.2594097081
3057	0.01853782719	0.3486990966	0.8553377953	0.2594044366
3058	0.01853677229	0.3486837747	0.8553505079	0.2593908118
3059	0.01853657525	0.3486809777	0.8553528286	0.2593880523
3060	0.01853560759	0.3486552918	0.855374139	0.2593748581
3061	0.01853486962	0.348641033	0.8553859681	0.2593646524
3062	0.01853450356	0.3486349568	0.8553910088	0.2593596383
3063	0.01853364234	0.3486148093	0.8554077221	0.259348043
3064	0.01853261644	0.3485934588	0.8554254324	0.2593324112
3065	0.01853199967	0.3485768966	0.8554391699	0.2593237602
3066	0.01853167269	0.3485730337	0.8554423739	0.2593193847
3067	0.01853038838	0.3485532272	0.8554588015	0.2593012053
3068	0.01852878576	0.3485213953	0.8554852009	0.2592794467
3069	0.01852717592	0.3484808157	0.8555188518	0.2592569126
3070	0.0185250289	0.3484388354	0.8555536599	0.2592277658
3071	0.01852410921	0.3484158149	0.8555727458	0.2592152164
3072	0.01852273126	0.3483906741	0.855593588	0.2591969582
3073	0.01852166468	0.3483719675	0.8556090952	0.2591825918
3074	0.01852056166	0.3483528999	0.8556249008	0.2591667897
3075	0.01851954984	0.3483310408	0.8556430193	0.259152948
3076	0.01851823535	0.3483011572	0.8556677872	0.259135452
3077	0.01851786419	0.3482957284	0.8556722865	0.2591303866
3078	0.0185164664	0.3482706456	0.8556930735	0.2591121946
3079	0.01851513331	0.3482493457	0.8557107242	0.2590936328
3080	0.01851418622	0.348234529	0.855723002	0.2590803814
3081	0.0185133801	0.348216621	0.8557378405	0.2590687368
3082	0.01851245259	0.3481970172	0.8557540833	0.2590560109
3083	0.01851176257	0.3481818414	0.8557666566	0.2590468303
3084	0.0185112043	0.3481700672	0.8557764113	0.2590395663
3085	0.01851071872	0.3481571898	0.8557870796	0.2590332142
3086	0.01850981337	0.3481422552	0.8557994517	0.25901992
